Date,PortfolioClose,HedgeClose
,PortfolioClose,HedgeClose
2023-05-11,321.33233642578125,398.8533630371094
2023-05-12,320.17974853515625,398.33074951171875
2023-05-15,321.91351318359375,399.7049865722656
2023-05-16,322.278076171875,397.0339050292969
2023-05-17,326.1788635253906,401.8535461425781
2023-05-18,332.2370910644531,405.7247009277344
2023-05-19,331.4884948730469,405.1343078613281
2023-05-22,332.60162353515625,405.2987976074219
2023-05-23,328.3854675292969,400.750244140625
2023-05-24,326.7009582519531,397.8468933105469
2023-05-25,334.6506042480469,401.2922058105469
2023-05-26,343.2010498046875,406.4891357421875
2023-05-30,344.7574768066406,406.64404296875
2023-05-31,342.7972106933594,404.3890686035156
2023-06-01,346.75714111328125,408.231201171875
2023-06-02,349.3577880859375,414.13470458984375
2023-06-05,349.6040344238281,413.341064453125
2023-06-06,349.5449523925781,414.24114990234375
2023-06-07,343.61480712890625,412.80877685546875
2023-06-08,347.88018798828125,415.3057556152344
2023-06-09,349.21002197265625,416.05084228515625
2023-06-12,355.110595703125,419.82525634765625
2023-06-13,357.83929443359375,422.5931091308594
2023-06-14,360.4399108886719,423.0964050292969
2023-06-15,364.7348327636719,428.3417663574219
2023-06-16,362.43963623046875,426.88275146484375
2023-06-20,361.92071533203125,424.66802978515625
2023-06-21,356.9886169433594,422.49212646484375
2023-06-22,361.20068359375,424.0171813964844
2023-06-23,357.6199645996094,420.8116149902344
2023-06-26,352.8258972167969,419.0923156738281
2023-06-27,358.89239501953125,423.6869812011719
2023-06-28,359.59283447265625,423.9006652832031
2023-06-29,358.8726806640625,425.5713806152344
2023-06-30,364.40655517578125,430.59344482421875
2023-07-03,365.2647705078125,431.0888366699219
2023-07-05,365.2548828125,430.44769287109375
2023-07-06,362.47314453125,427.07708740234375
2023-07-07,361.2696838378906,425.998779296875
2023-07-10,361.3880920410156,427.07708740234375
2023-07-11,363.1734924316406,429.7969055175781
2023-07-12,367.7603759765625,433.2550048828125
2023-07-13,374.0044860839844,436.6937255859375
2023-07-14,373.92559814453125,436.4217224121094
2023-07-17,377.4175109863281,437.9370422363281
2023-07-18,380.5050354003906,441.19122314453125
2023-07-19,380.4162902832031,442.1722717285156
2023-07-20,371.64691162109375,439.2387390136719
2023-07-21,370.5322570800781,439.2387390136719
2023-07-24,371.1241455078125,441.200927734375
2023-07-25,373.6394958496094,442.4054260253906
2023-07-26,372.39666748046875,442.4734191894531
2023-07-27,371.50885009765625,439.5398254394531
2023-07-28,378.2757873535156,443.84307861328125
2023-07-31,378.4730224609375,444.68817138671875
2023-08-01,377.5951843261719,443.4156799316406
2023-08-02,369.30914306640625,437.24737548828125
2023-08-03,368.71722412109375,435.9943542480469
2023-08-04,366.9909973144531,434.0224609375
2023-08-07,370.0982360839844,437.8107604980469
2023-08-08,366.9515686035156,435.9069519042969
2023-08-09,362.9170227050781,432.99273681640625
2023-08-10,363.58782958984375,433.148193359375
2023-08-11,361.2696838378906,432.8955993652344
2023-08-14,365.3239440917969,435.2851867675781
2023-08-15,361.44732666015625,430.214599609375
2023-08-16,357.6199645996094,427.0576171875
2023-08-17,353.71368408203125,423.80352783203125
2023-08-18,353.2697448730469,424.0074462890625
2023-08-21,358.9614562988281,426.76617431640625
2023-08-22,358.44854736328125,425.6102294921875
2023-08-23,364.10076904296875,430.3505859375
2023-08-24,356.3178405761719,424.3863525390625
2023-08-25,359.0798034667969,427.378173828125
2023-08-28,361.7826843261719,430.0883483886719
2023-08-29,369.68389892578125,436.3051452636719
2023-08-30,371.7455749511719,438.10223388671875
2023-08-31,372.8602294921875,437.4610595703125
2023-09-01,372.46563720703125,438.2770690917969
2023-09-05,372.93914794921875,436.3829040527344
2023-09-06,369.6544494628906,433.44921875
2023-09-07,367.0107116699219,432.11846923828125
2023-09-08,367.5237121582031,432.76934814453125
2023-09-11,371.8540954589844,435.615478515625
2023-09-12,367.7308654785156,433.22589111328125
2023-09-13,369.13153076171875,433.7309875488281
2023-09-14,372.1500244140625,437.47076416015625
2023-09-15,365.77764892578125,432.20001220703125
2023-09-18,366.1589660644531,432.4534606933594
2023-09-19,365.378662109375,431.556640625
2023-09-20,360.11334228515625,427.5892333984375
2023-09-21,353.514404296875,420.5218505859375
2023-09-22,353.5638427734375,419.5762939453125
2023-09-25,355.2431640625,421.3406982421875
2023-09-26,349.90869140625,415.150634765625
2023-09-27,350.72869873046875,415.3163757324219
2023-09-28,353.66259765625,417.7241516113281
2023-09-29,353.9194030761719,416.7103576660156
2023-10-02,356.8731384277344,416.544677734375
2023-10-03,350.610107421875,410.96875
2023-10-04,355.3815002441406,413.9613952636719
2023-10-05,354.3343811035156,413.8054504394531
2023-10-06,360.27142333984375,418.71844482421875
2023-10-09,362.1087646484375,421.3992004394531
2023-10-10,364.1141662597656,423.59246826171875
2023-10-11,366.71221923828125,425.3276672363281
2023-10-12,365.4378967285156,422.73468017578125
2023-10-13,360.84429931640625,420.6291198730469
2023-10-16,364.9241943359375,425.0547180175781
2023-10-17,363.7288513183594,425.0352478027344
2023-10-18,358.95751953125,419.37158203125
2023-10-19,355.59881591796875,415.686767578125
2023-10-20,350.29400634765625,410.5788269042969
2023-10-23,351.3510437011719,409.8671875
2023-10-24,354.7690124511719,412.95733642578125
2023-10-25,346.085693359375,407.0305480957031
2023-10-26,339.4869079589844,402.15643310546875
2023-10-27,341.1168518066406,400.33355712890625
2023-10-30,344.9596252441406,405.119873046875
2023-10-31,346.6093444824219,407.66412353515625
2023-11-01,352.6253356933594,412.01177978515625
2023-11-02,359.02667236328125,419.9077453613281
2023-11-03,363.2448425292969,423.73870849609375
2023-11-06,364.7265319824219,424.7135009765625
2023-11-07,368.1741943359375,425.9222412109375
2023-11-08,368.41131591796875,426.2342224121094
2023-11-09,365.576171875,422.9101257324219
2023-11-10,373.7951354980469,429.509521484375
2023-11-13,372.62945556640625,429.10015869140625
2023-11-14,380.6509094238281,437.42498779296875
2023-11-15,380.9373474121094,438.3510437011719
2023-11-16,381.2633361816406,438.8871765136719
2023-11-17,381.35223388671875,439.4330749511719
2023-11-20,385.9951477050781,442.815673828125
2023-11-21,383.75274658203125,441.8506164550781
2023-11-22,385.3233947753906,443.5565185546875
2023-11-24,384.780029296875,443.8294677734375
2023-11-27,384.4442443847656,443.03009033203125
2023-11-28,385.4518737792969,443.46875
2023-11-29,385.076416015625,443.1568908691406
2023-11-30,384.10833740234375,444.9017333984375
2023-12-01,385.20489501953125,447.5337829589844
2023-12-04,381.62884521484375,445.1844787597656
2023-12-05,382.58709716796875,445.09674072265625
2023-12-06,380.374267578125,443.3031005859375
2023-12-07,385.6889343261719,446.6856384277344
2023-12-08,387.4078063964844,448.60601806640625
2023-12-11,390.71710205078125,450.35089111328125
2023-12-12,393.8288879394531,452.4078063964844
2023-12-13,398.8373718261719,458.6465148925781
2023-12-14,398.4915771484375,460.1184387207031
2023-12-15,400.4178466796875,459.36090087890625
2023-12-18,402.9399719238281,461.9448547363281
2023-12-19,404.9988098144531,464.75390625
2023-12-20,398.98065185546875,458.31365966796875
2023-12-21,403.6229553222656,462.6593322753906
2023-12-22,404.22674560546875,463.58917236328125
2023-12-26,406.7013244628906,465.546630859375
2023-12-27,407.52923583984375,466.3883972167969
2023-12-28,407.3311767578125,466.5645751953125
2023-12-29,405.5683898925781,465.2138977050781
2024-01-02,398.7052307128906,462.6103515625
2024-01-03,394.486328125,458.8323974609375
2024-01-04,392.4560852050781,457.35443115234375
2024-01-05,392.9216003417969,457.9808654785156
2024-01-08,401.04248046875,464.5190124511719
2024-01-09,401.8347473144531,463.81427001953125
2024-01-10,404.5582275390625,466.43731689453125
2024-01-11,405.4000244140625,466.2318115234375
2024-01-12,405.60797119140625,466.5547790527344
2024-01-16,405.5683898925781,464.8419494628906
2024-01-17,403.2806701660156,462.2580871582031
2024-01-18,409.0049133300781,466.36883544921875
2024-01-19,417.1158752441406,472.1826171875
2024-01-22,417.66058349609375,473.1810607910156
2024-01-23,419.3936767578125,474.5610046386719
2024-01-24,421.7209777832031,475.0798034667969
2024-01-25,422.2359313964844,477.6636962890625
2024-01-26,419.7204895019531,477.056884765625
2024-01-29,424.01861572265625,480.83489990234375
2024-01-30,421.196044921875,480.4629821777344
2024-01-31,412.9465026855469,472.62310791015625
2024-02-01,417.8091125488281,478.80889892578125
2024-02-02,424.87030029296875,483.8494873046875
2024-02-05,424.31573486328125,482.0876770019531
2024-02-06,423.4639892578125,483.4873046875
2024-02-07,427.821533203125,487.51983642578125
2024-02-08,428.6138000488281,487.7351379394531
2024-02-09,432.8326721191406,490.553955078125
2024-02-12,431.13922119140625,490.338623046875
2024-02-13,424.41473388671875,483.585205078125
2024-02-14,429.03973388671875,487.9798278808594
2024-02-15,430.3172302246094,491.3467712402344
2024-02-16,426.41522216796875,488.8998718261719
2024-02-20,423.19659423828125,486.2082824707031
2024-02-21,421.5030517578125,486.64874267578125
2024-02-22,433.8428649902344,496.7201232910156
2024-02-23,432.5653076171875,497.0627136230469
2024-02-26,432.3375244140625,495.2422180175781
2024-02-27,433.37744140625,496.1622619628906
2024-02-28,431.0698547363281,495.50653076171875
2024-02-29,434.763916015625,497.28778076171875
2024-03-01,441.3100891113281,501.9564514160156
2024-03-04,439.7354431152344,501.418212890625
2024-03-05,431.8423156738281,496.4069519042969
2024-03-06,434.55596923828125,498.9223327636719
2024-03-07,441.1517028808594,503.8748779296875
2024-03-08,434.7837219238281,500.8505554199219
2024-03-11,433.16949462890625,500.4198913574219
2024-03-12,439.37896728515625,505.8030090332031
2024-03-13,436.0018615722656,505.01019287109375
2024-03-14,434.902587890625,504.0119323730469
2024-03-15,429.7329406738281,500.551025390625
2024-03-18,433.83148193359375,503.52587890625
2024-03-19,434.9123840332031,506.3240966796875
2024-03-20,440.06903076171875,511.0071716308594
2024-03-21,442.1514892578125,512.6959228515625
2024-03-22,442.6572265625,511.7239074707031
2024-03-25,441.05078125,510.3101501464844
2024-03-26,439.6227722167969,509.3675842285156
2024-03-27,441.1201477050781,513.6483154296875
2024-03-28,440.3070068359375,513.5501708984375
2024-04-01,441.2392272949219,512.6566162109375
2024-04-02,437.4311828613281,509.39715576171875
2024-04-03,438.4129333496094,509.9566955566406
2024-04-04,431.7092590332031,503.73211669921875
2024-04-05,436.79656982421875,508.99456787109375
2024-04-08,436.9254455566406,509.2792663574219
2024-04-09,438.5418395996094,509.8683166503906
2024-04-10,434.7140197753906,504.76300048828125
2024-04-11,441.6556396484375,508.5723876953125
2024-04-12,434.6148681640625,501.55255126953125
2024-04-15,427.4649963378906,495.26898193359375
2024-04-16,427.50469970703125,494.36572265625
2024-04-17,422.2885437011719,491.4399108886719
2024-04-18,419.8787841796875,490.4287414550781
2024-04-19,411.1918640136719,486.1480712890625
2024-04-22,415.32708740234375,490.6250915527344
2024-04-23,421.52496337890625,496.4471435546875
2024-04-24,422.9529113769531,496.2115478515625
2024-04-25,420.9101867675781,494.3264465332031
2024-04-26,427.405517578125,499.0096740722656
2024-04-29,429.1408996582031,500.7768859863281
2024-04-30,421.0489501953125,492.8439636230469
2024-05-01,418.0045471191406,491.2436218261719
2024-05-02,423.33966064453125,495.83843994140625
2024-05-03,431.84814453125,501.9845275878906
2024-05-06,436.5783386230469,507.1683654785156
2024-05-07,436.6477966308594,507.7280578613281
2024-05-08,436.3899230957031,507.77716064453125
2024-05-09,437.3419494628906,510.702880859375
2024-05-10,438.373291015625,511.3607177734375
2024-05-13,439.3847351074219,511.4294738769531
2024-05-14,442.2110290527344,513.7760009765625
2024-05-15,449.12286376953125,520.137939453125
2024-05-16,448.2105407714844,519.0677490234375
2024-05-17,447.9924011230469,519.8140258789062
2024-05-20,451.1161193847656,520.4129028320312
2024-05-21,451.9986572265625,521.6892700195312
2024-05-22,451.909423828125,520.1870727539062
2024-05-23,449.87652587890625,516.3875732421875
2024-05-24,454.13079833984375,519.80419921875
2024-05-28,455.8463439941406,520.1674194335938
2024-05-29,452.63336181640625,516.52490234375
2024-05-30,447.78411865234375,513.0985107421875
2024-05-31,446.9510803222656,517.7718505859375
2024-06-03,449.3509216308594,518.1940307617188
2024-06-04,450.58062744140625,518.7733154296875
2024-06-05,459.6641845703125,524.93896484375
2024-06-06,459.5055847167969,524.92919921875
2024-06-07,459.0989685058594,524.291015625
2024-06-10,460.9533386230469,525.9109497070312
2024-06-11,464.1167907714844,527.1774291992188
2024-06-12,470.19561767578125,531.5072021484375
2024-06-13,472.7442321777344,532.5774536132812
2024-06-14,475.193603515625,532.9014282226562
2024-06-17,481.0146484375,537.1427001953125
2024-06-18,481.16339111328125,538.5075073242188
2024-06-20,477.4546203613281,537.0444946289062
2024-06-21,476.17535400390625,536.3245849609375
2024-06-24,470.7542724609375,534.5811767578125
2024-06-25,476.13763427734375,536.6398315429688
2024-06-26,477.12091064453125,537.3095092773438
2024-06-27,478.3525085449219,538.1565551757812
2024-06-28,475.8694152832031,536.0389404296875
2024-07-01,478.66046142578125,537.14208984375
2024-07-02,483.6862487792969,540.7569580078125
2024-07-03,487.7187194824219,543.1700439453125
2024-07-05,492.80413818359375,546.3023071289062
2024-07-08,493.97613525390625,546.9326782226562
2024-07-09,494.4032287597656,547.464599609375
2024-07-10,499.5581359863281,552.8818969726562
2024-07-11,488.60272216796875,548.1145629882812
2024-07-12,491.47320556640625,551.5718383789062
2024-07-15,492.7941589355469,553.0887451171875
2024-07-16,492.98291015625,556.36865234375
2024-07-17,478.5114440917969,548.5676879882812
2024-07-18,476.24688720703125,544.35205078125
2024-07-19,472.0256042480469,540.7372436523438
2024-07-22,479.0577392578125,546.3121337890625
2024-07-23,477.3692321777344,545.4552612304688
2024-07-24,460.245849609375,533.0938720703125
2024-07-25,455.1703796386719,530.316162109375
2024-07-26,459.8385925292969,536.255615234375
2024-07-29,460.7623291015625,536.57080078125
2024-07-30,454.43536376953125,533.852294921875
2024-07-31,467.88385009765625,542.5299072265625
2024-08-01,456.55096435546875,534.84716796875
2024-08-02,445.71478271484375,524.8890991210938
2024-08-05,432.4252624511719,509.6024169921875
2024-08-06,436.5571594238281,514.3007202148438
2024-08-07,431.8293151855469,510.8631591796875
2024-08-08,445.0393981933594,522.6729125976562
2024-08-09,447.3635559082031,524.977783203125
2024-08-12,448.3269958496094,525.2535400390625
2024-08-13,459.4512634277344,533.8916625976562
2024-08-14,459.6002197265625,535.5759887695312
2024-08-15,471.2111511230469,544.755859375
2024-08-16,471.8170166015625,545.9772338867188
2024-08-19,478.0148010253906,551.1975708007812
2024-08-20,477.01165771484375,550.30126953125
2024-08-21,479.2364807128906,552.1923828125
2024-08-22,471.6382751464844,547.8585205078125
2024-08-23,476.7533874511719,553.6796875
2024-08-26,472.1249084472656,552.35986328125
2024-08-27,473.53533935546875,553.1182250976562
2024-08-28,468.1618957519531,549.9072875976562
2024-08-29,467.4765930175781,549.9564819335938
2024-08-30,473.0486145019531,555.2064819335938
2024-09-03,458.68646240234375,543.7808227539062
2024-09-04,457.4945373535156,542.6677856445312
2024-09-05,457.9216613769531,541.347900390625
2024-09-06,445.6551818847656,532.2369384765625
2024-09-09,451.3861389160156,538.1959228515625
2024-09-10,455.5577697753906,540.5402221679688
2024-09-11,465.45037841796875,546.0856323242188
2024-09-12,470.0193176269531,550.6853637695312
2024-09-13,472.1249084472656,553.5615844726562
2024-09-16,470.0391540527344,554.3790283203125
2024-09-17,470.2874450683594,554.6055908203125
2024-09-18,468.2513122558594,552.960693359375
2024-09-19,480.0906677246094,562.3966064453125
2024-09-20,479.17694091796875,561.4244995117188
2024-09-23,480.44708251953125,562.827392578125
2024-09-24,482.7645568847656,564.4378051757812
2024-09-25,483.2121276855469,563.1929321289062
2024-09-26,486.8425598144531,565.4258422851562
2024-09-27,484.1371154785156,564.6057739257812
2024-09-30,485.4500732421875,566.8682861328125
2024-10-01,478.68658447265625,561.7900390625
2024-10-02,479.3629455566406,562.0271606445312
2024-10-03,479.0048522949219,560.9996337890625
2024-10-04,484.7041015625,566.09765625
2024-10-07,479.5120849609375,560.9798583984375
2024-10-08,486.67340087890625,566.285400390625
2024-10-09,490.5027770996094,570.2077026367188
2024-10-10,489.94580078125,569.2098388671875
2024-10-11,490.7116394042969,572.618408203125
2024-10-14,494.8294372558594,577.3014526367188
2024-10-15,488.2151184082031,572.8159790039062
2024-10-16,488.2748107910156,575.3057250976562
2024-10-17,488.6130065917969,575.3550415039062
2024-10-18,491.815673828125,577.5682373046875
2024-10-21,492.7605895996094,576.6196899414062
2024-10-22,493.2977294921875,576.3134155273438
2024-10-23,485.7384948730469,571.0474853515625
2024-10-24,489.67724609375,572.2824096679688
2024-10-25,492.6611328125,572.0848388671875
2024-10-28,492.7406921386719,573.8533935546875
2024-10-29,497.47515869140625,574.7821044921875
2024-10-30,493.7154235839844,573.043212890625
2024-10-31,481.2527160644531,561.809814453125
2024-11-01,484.8134765625,564.180908203125
2024-11-04,483.4010925292969,562.9656982421875
2024-11-05,489.56781005859375,569.7730102539062
2024-11-06,502.8660583496094,583.940673828125
2024-11-07,510.7833251953125,588.4558715820312
2024-11-08,511.3801574707031,591.0048828125
2024-11-11,511.081787109375,591.5680541992188
2024-11-12,510.1567077636719,589.7303466796875
2024-11-13,509.5002746582031,590.0169067382812
2024-11-14,505.9593811035156,586.2229614257812
2024-11-15,493.9044189453125,578.7142944335938
2024-11-18,497.33587646484375,581.08544921875
2024-11-19,500.7574157714844,583.2095947265625
2024-11-20,500.4690246582031,583.4072265625
2024-11-21,502.269287109375,586.5391845703125
2024-11-22,503.074951171875,588.3569946289062
2024-11-25,503.8706359863281,590.352783203125
2024-11-26,506.5760498046875,593.435302734375
2024-11-27,502.5875549316406,591.63720703125
2024-11-29,507.00372314453125,595.3125
2024-12-02,512.52392578125,596.3795166015625
2024-12-03,514.095458984375,596.6561279296875
2024-12-04,520.451171875,600.3610229492188
2024-12-05,519.0089111328125,599.3731079101562
2024-12-06,523.6538696289062,600.50927734375
2024-12-09,519.575927734375,597.4168701171875
2024-12-10,517.805419921875,595.5594482421875
2024-12-11,527.0753784179688,600.1635131835938
2024-12-12,523.6737670898438,597.071044921875
2024-12-13,527.68212890625,596.9525756835938
2024-12-16,535.2811279296875,599.5015258789062
2024-12-17,532.923828125,597.0315551757812
2024-12-18,513.697509765625,579.2379150390625
2024-12-19,511.40997314453125,579.0601196289062
2024-12-20,515.8758544921875,586.01513671875
2024-12-23,520.90185546875,589.5244140625
2024-12-24,527.9651489257812,596.0769653320312
2024-12-26,527.6065063476562,596.1166381835938
2024-12-27,520.5929565429688,589.8416137695312
2024-12-30,513.669189453125,583.110595703125
2024-12-31,509.3056640625,580.9891357421875
2025-01-02,508.3094482421875,579.5617065429688
2025-01-03,516.6280517578125,586.8081665039062
2025-01-06,522.5655517578125,590.1885375976562
2025-01-07,513.2407836914062,583.5170288085938
2025-01-08,513.3304443359375,584.3695068359375
2025-01-10,505.2808837890625,575.4476928710938
2025-01-13,503.6570129394531,576.3399047851562
2025-01-14,503.1788024902344,577.1329345703125
2025-01-15,514.7550659179688,587.6310424804688
2025-01-16,511.14874267578125,586.5008544921875
2025-01-17,519.7760620117188,592.3892822265625
2025-01-21,522.8245849609375,597.811767578125
2025-01-22,529.5093994140625,601.1723022460938
2025-01-23,530.6350708007812,604.4535522460938
2025-01-24,527.6363525390625,602.68896484375
2025-01-27,512.2745361328125,594.1636962890625
2025-01-28,519.8458251953125,599.26904296875
2025-01-29,518.8695678710938,596.58251953125
2025-01-30,521.0811157226562,599.784423828125
2025-01-31,520.323974609375,596.5924682617188
2025-02-03,516.1597900390625,592.57763671875
2025-02-04,522.4957885742188,596.5527954101562
2025-02-05,524.8668823242188,598.9714965820312
2025-02-06,527.6065063476562,601.0533447265625
2025-02-07,520.95166015625,595.5515747070312
2025-02-10,527.2578735351562,599.5960693359375
2025-02-11,526.0025634765625,600.0521240234375
2025-02-12,526.3114624023438,598.1190795898438
2025-02-13,533.8828125,604.4337158203125
2025-02-14,536.1243896484375,604.4039916992188
2025-02-18,537.3397216796875,606.1784057617188
2025-02-19,537.4892578125,607.6058959960938
2025-02-20,535.207763671875,605.078125
2025-02-21,524.099853515625,594.7288208007812
2025-02-24,517.9131469726562,592.0225219726562
2025-02-25,511.3877868652344,589.0783081054688
2025-02-26,512.6231079101562,589.3756103515625
2025-02-27,498.38690185546875,579.9680786132812
2025-02-28,506.2572021484375,589.018798828125
2025-03-03,495.1790466308594,578.69921875
2025-03-04,493.6846923828125,571.8492431640625
2025-03-05,500.120361328125,577.995361328125
2025-03-06,486.3623962402344,567.7352905273438
2025-03-07,489.9388732910156,570.9173583984375
2025-03-10,470.95062255859375,555.710693359375
2025-03-11,469.8248596191406,551.0911254882812
2025-03-12,475.1248474121094,554.0155029296875
2025-03-13,466.5771179199219,546.6302490234375
2025-03-14,477.8545227050781,557.9212646484375
2025-03-17,480.9527893066406,562.2235717773438
2025-03-18,472.7538146972656,556.1468505859375
2025-03-19,479.07989501953125,562.2037353515625
2025-03-20,477.4560546875,560.5780029296875
2025-03-21,479.0300598144531,560.762939453125
2025-03-24,489.54205322265625,570.8053588867188
2025-03-25,492.3356628417969,572.177490234375
2025-03-26,483.2763671875,565.3466796875
2025-03-27,480.52264404296875,563.8452758789062
2025-03-28,467.8715515136719,552.4904174804688
2025-03-31,467.85162353515625,556.1991577148438
2025-04-01,471.62298583984375,557.7700805664062
2025-04-02,475.06512451171875,561.2998657226562
2025-04-03,449.6332092285156,533.6386108398438
2025-04-04,421.70697021484375,502.3977966308594
2025-04-07,422.7246398925781,501.5029296875
2025-04-08,415.1120300292969,493.64801025390625
2025-04-09,464.938232421875,545.4906005859375
2025-04-10,445.16339111328125,521.5877685546875
2025-04-11,453.3646545410156,530.8943481445312
2025-04-14,456.4376525878906,536.0447387695312
2025-04-15,456.94647216796875,534.5433349609375
2025-04-16,443.1679382324219,522.6615600585938
2025-04-17,443.088134765625,523.4072265625
2025-04-21,432.1231689453125,510.94873046875
2025-04-22,443.46728515625,524.2424926757812
2025-04-23,453.5242919921875,532.3658447265625
2025-04-24,466.28515625,543.5715942382812
2025-04-25,471.4833068847656,547.4990234375
2025-04-28,471.3336181640625,547.7078247070312
2025-04-29,474.446533203125,551.1580200195312
2025-04-30,474.38665771484375,551.3768310546875
